GalaxyName           IDSN          RA               DEC      z      TU        taum   etaum    taul   etaul    zmetm   ezmetm   zmetl  ezmetl    mfor   emfor    mact   emact    vsys          evsys   sigma  esigma      x1     ex1       c      ec      mu      emu   S
 1237657189832327503   4236           1.905600     -1.018391  0.3444   9.4889    6.606   0.000   1.465   0.000   0.468   0.000   0.576   0.000  10.730   0.000  10.520   0.000    -62.74     79.45     97.73     27.85   0.780   0.540   0.030   0.050  40.900   0.230  1
 1237663783657865458   15533        353.862854     -0.373442  0.3444   9.4889    8.864   0.000   7.903   0.000   1.002   0.000   0.505   0.000  11.680   0.000  11.440   0.000     -9.19    854.20    228.30      0.00   0.540   1.000  -0.070   0.060  41.400   0.290  1
 1237660024522474008   16434         42.785084     -1.170564  0.3454   9.4803    2.454   0.000   2.370   0.000   1.883   0.000   1.912   0.000  10.840   0.000  10.670   0.000     -5.94     48.29    215.30      0.00  -0.280   1.050   0.020   0.080  41.240   0.310  1
 1237678617431769549   18339         31.871984      1.159255  0.3459   9.4760    7.181   0.042   1.655   0.023   0.364   0.005   1.603   0.004  10.620   0.000  10.390   0.000      2.22    101.60    197.30      0.00   1.310   0.910  -0.100   0.050  41.420   0.290  1
 1237663784193622741   13867        351.454834      0.029351  0.3472   9.4648    4.419   0.020   3.103   0.005   1.613   0.004   1.450   0.001  10.990   0.000  10.800   0.000     -8.12     52.94    214.60      0.04   1.130   0.950   0.060   0.070  41.180   0.310  1
 1237663783658652480   20553        355.792175     -0.331120  0.3488   9.4511    5.082   0.000   0.797   0.000   2.455   0.000   1.877   0.000  11.540   0.000  11.340   0.000    -12.48     96.83    168.70      0.00  -0.340   1.040  -0.140   0.060  41.450   0.280  1
 1237657071162491331   4808          35.069366      0.411362  0.3492   9.4476    1.962   0.001   0.676   0.000   1.491   0.000   1.968   0.001  11.130   0.000  10.990   0.000    -20.58     62.49    176.70      0.00   0.540   1.380   0.160   0.100  41.160   0.340  1
 1237663784209416397   17952         27.517353      0.079605  0.3496   9.4442    8.385   0.004   4.079   0.008   1.164   0.005   0.539   0.002  11.670   0.000  11.440   0.000    -15.11    105.00    224.10      0.00   1.230   0.850  -0.050   0.050  41.360   0.280  1
 1237663783669597024   14823         20.802874     -0.310582  0.3496   9.4442    8.262   0.000   7.343   0.000   1.076   0.000   0.946   0.000  11.370   0.000  11.140   0.000    -10.48    119.00    204.70      0.29  -0.730   0.660  -0.080   0.050  40.960   0.250  1
 1237663783656161959   12136        350.090729     -0.349930  0.3499   9.4416    2.403   0.000   2.024   0.000   0.864   0.000   0.839   0.000  10.940   0.000  10.780   0.000     -3.87     51.67    133.80      0.00   1.320   2.020  -0.040   0.090  41.450   0.390  1
 1237663479800463975   9326         344.316193      0.628369  0.3500   9.4408    7.930   0.000   3.635   0.000   0.925   0.000   1.187   0.000  11.450   0.000  11.230   0.000     -2.84     45.47    215.40     23.32  -1.280   0.670  -0.150   0.060  41.510   0.290  1
 1237666408438039290   19335        350.058197      0.395104  0.3507   9.4348    7.099   0.000   8.160   0.000   1.617   0.000   1.033   0.000  11.310   0.000  11.080   0.000     -1.18     72.48    241.50      0.00  -1.260   0.890  -0.090   0.080  41.260   0.300  1
 1237666407363248360   8004         347.528381     -0.558102  0.3516   9.4271    2.150   0.000   2.236   0.000   2.071   0.000   1.896   0.000  11.230   0.000  11.070   0.000      8.63     49.78    266.20      0.00   0.120   1.670   0.110   0.100  41.450   0.380  1
 1237657190903316797   13629        355.632477     -0.052912  0.3532   9.4134    6.580   0.006   4.327   0.003   1.448   0.002   1.294   0.001  10.990   0.000  10.760   0.000      5.14    118.80    153.80     23.15   2.030   0.770  -0.150   0.050  41.670   0.270  1
 1237666339727475111   15761         20.293427      0.341101  0.3550   9.3981    8.999   0.000   5.606   0.000   1.015   0.000   0.687   0.000  11.510   0.000  11.280   0.000      6.96    151.00    213.20     33.68   2.670   1.490  -0.050   0.060  42.120   0.370  1
 1237663278472626598   15953         18.236301      0.940233  0.3555   9.3938    6.097   0.000   3.053   0.000   1.044   0.000   0.894   0.000  11.630   0.000  11.430   0.000     18.71    102.70    189.60      0.00   0.280   1.400   0.080   0.090  41.500   0.370  1
 1237663204922753452   3593          19.616493      0.732232  0.3565   9.3853    3.905   0.000   2.301   0.001   0.596   0.001   1.155   0.002  10.720   0.000  10.540   0.000     30.90    201.80    145.30     85.39   1.610   1.050  -0.010   0.070  41.610   0.320  1
 1237663784199980056   14845          5.976698      0.082370  0.3589   9.3649    8.225   0.000   3.415   0.000   0.213   0.000   0.310   0.000  11.010   0.000  10.770   0.000    -54.68     78.49    140.20      1.19  -0.080   1.230   0.110   0.090  41.280   0.360  1
 1237663783133315794   18047         22.074188     -0.658054  0.3589   9.3649    0.999   0.000   0.999   0.000   2.489   0.000   2.482   0.000  11.220   0.000  11.100   0.000      6.26     94.33    242.40      0.00  -1.820   0.850  -0.170   0.090  41.320   0.290  1
 1237663543679059221   1688         321.357666      0.324470  0.3592   9.3624    1.425   0.000   0.558   0.000   0.498   0.000   0.764   0.000  10.550   0.000  10.410   0.000    -17.37    115.10    108.10      2.59   0.550   1.190  -0.020   0.070  41.410   0.330  1
 1237663783655243974   18630        347.979980     -0.264427  0.3595   9.3599    5.154   0.002   4.011   0.002   1.550   0.000   0.954   0.000  11.630   0.000  11.420   0.000     -4.20    114.70    300.60     24.76   1.350   0.970   0.000   0.060  41.450   0.300  1
 1237663542613443188   19742        339.882263     -0.573605  0.3596   9.3590    0.934   0.000   0.926   0.000   1.299   0.000   1.333   0.000  10.820   0.000  10.700   0.000    -12.33    188.20    195.40     89.05   1.400   1.210   0.140   0.070  41.080   0.320  1
 1237657191981318605   21152          5.371204      0.675059  0.3597   9.3582    6.122   0.006   4.051   0.005   1.265   0.001   0.714   0.001  11.590   0.000  11.380   0.000     -5.56    108.20    190.90      0.02  -0.670   1.760  -0.010   0.100  41.520   0.380  1
 1237663239272005912   1457          41.311317      0.578663  0.3602   9.3539    0.663   0.000   0.476   0.000   1.885   0.000   1.367   0.000  10.780   0.000  10.670   0.000    -45.59     91.50     90.46      0.00   0.430   1.330  -0.030   0.090  41.240   0.360  1
 1237663782589628715   7701           6.516943     -1.228864  0.3606   9.3506    0.358   0.000   0.138   0.000   1.639   0.000   1.357   0.000   9.940   0.000   9.860   0.000     16.46     90.14    141.00      0.00   0.430   0.800  -0.010   0.060  41.310   0.260  1
 1237663783673004773   16975         28.549175     -0.327889  0.3610   9.3472    6.122   0.000   6.872   0.000   1.861   0.000   1.097   0.000  11.660   0.000  11.440   0.000     -5.51     77.07    168.10      0.00  -2.150   0.730  -0.210   0.080  41.740   0.300  1
 1237663278464958679   20896          0.726326      0.939333  0.3616   9.3421    1.852   0.000   1.923   0.000   2.306   0.000   2.255   0.000  11.360   0.000  11.200   0.000      6.92     44.31    334.50      0.00   0.460   1.010  -0.150   0.070  41.540   0.260  1
 1237663478725214894   6743         340.864258     -0.366751  0.3621   9.3379    5.450   0.000   4.531   0.000   1.036   0.000   0.647   0.000  10.760   0.000  10.550   0.000     36.19     70.14    219.80      0.00  -1.850   1.130  -0.100   0.110  41.430   0.320  1
 1237657189836390788   18947         11.186938     -0.870641  0.3621   9.3379    1.218   0.000   0.575   0.000   2.014   0.000   1.705   0.000  10.980   0.000  10.840   0.000      0.65    116.20    112.80     19.26  -0.390   0.800  -0.120   0.060  41.600   0.280  1
 1237663783655179195   18473        347.873749     -0.241230  0.3622   9.3371    1.371   0.000   1.010   0.000   1.127   0.000   1.073   0.000  10.750   0.000  10.600   0.000    -15.27     40.11    112.90      0.00  -2.400   0.870  -0.160   0.100  41.150   0.310  1
 1237657070089667189   7195          37.243580     -0.533725  0.3624   9.3354    7.853   0.000   4.813   0.000   1.256   0.000   0.397   0.000  11.100   0.000  10.850   0.000    -26.55     95.72    160.60      0.11   0.610   1.250  -0.050   0.060  41.680   0.300  1
 1237657070089666963   7194          37.161221     -0.469527  0.3643   9.3194    4.905   0.000   3.307   0.000   1.544   0.000   1.065   0.000  11.480   0.000  11.270   0.000     45.39     89.41    293.50      0.00   1.130   1.500  -0.030   0.080  41.820   0.340  1
 1237663784201290418   15992          8.885888      0.025413  0.3645   9.3177    4.763   0.004   2.161   0.001   1.314   0.000   1.117   0.000  11.020   0.000  10.820   0.000    -16.81     76.16    115.10      0.00   2.140   1.260   0.030   0.070  41.840   0.350  1
 1237657070089405099   18797         36.641449     -0.625660  0.3653   9.3110    4.241   0.000   3.537   0.000   1.986   0.000   1.661   0.000  11.200   0.000  11.010   0.000    -17.18     48.79    250.40      0.00  -1.130   0.570  -0.160   0.050  41.390   0.230  1
 1237660024522343014   19144         42.474159     -1.218859  0.3674   9.2934    2.647   0.000   2.620   0.000   1.004   0.000   0.877   0.000  10.410   0.000  10.230   0.000    -31.28     80.20    206.30      0.00   0.810   1.190   0.020   0.080  41.510   0.350  1
 1237663275780997168   13101          1.601959     -1.231828  0.3684   9.2850    3.467   0.000   3.467   0.000   1.825   0.000   1.214   0.000  11.000   0.000  10.810   0.000    -19.97     59.12    246.90      0.00  -0.520   1.130   0.090   0.090  41.210   0.350  1
 1237656567585899041   20217        336.954559     -0.633129  0.3688   9.2816    5.875   0.164   1.978   0.027   0.961   0.008   1.405   0.012  10.990   0.010  10.780   0.010     -3.14     82.13    161.20      0.00   1.230   1.010   0.010   0.070  41.680   0.280  1
 1237657587097731442   15704         40.210705      0.658703  0.3705   9.2674    3.998   0.009   1.220   0.001   0.893   0.002   1.125   0.002  11.360   0.000  11.180   0.000    -23.65     72.96    210.40      0.00   0.220   0.800  -0.170   0.060  41.700   0.260  1
 1237663785278112268   14961         15.919440      0.930974  0.3705   9.2674    3.345   0.000   3.363   0.000   1.410   0.000   1.349   0.000  11.440   0.000  11.260   0.000     38.51     63.43    310.30      0.00  -1.430   0.710  -0.050   0.070  41.110   0.290  1
 1237657070090977689   13660         40.154621     -0.551955  0.3706   9.2666    3.792   0.000   3.890   0.000   1.640   0.000   1.473   0.000  10.720   0.000  10.530   0.000     -1.66     50.04    191.00      0.00  -1.030   1.050  -0.070   0.140  41.180   0.340  1
 1237663783133971064   17957         23.589096     -0.670785  0.3710   9.2633    6.974   0.000   4.918   0.000   1.047   0.000   0.501   0.000  11.400   0.000  11.180   0.000     11.03    118.20    128.50      0.00  -0.460   0.920  -0.100   0.070  41.570   0.310  1
 1237663784744517908   18091         23.367502      0.524602  0.3711   9.2624    2.366   0.000   0.557   0.000   1.425   0.000   0.935   0.000  11.120   0.000  10.970   0.000    -30.61     94.24    169.20      0.00  -0.530   0.760  -0.200   0.070  41.460   0.260  1
 1237666408439022056   8114         352.216583      0.228327  0.3713   9.2608    7.238   0.001   3.231   0.001   1.204   0.000   1.332   0.000  11.590   0.000  11.380   0.000     21.08    133.40    143.70     21.41   1.770   1.260   0.070   0.070  41.550   0.300  1
 1237657587097797065   18961         40.424271      0.727990  0.3715   9.2591    7.407   0.000   5.274   0.000   0.895   0.000   1.369   0.000  11.230   0.000  11.010   0.000     -8.67     43.30    220.00      0.00   1.690   1.190  -0.070   0.060  42.000   0.320  1
 1237663783134560974   14671         24.936253     -0.835579  0.3715   9.2591    1.328   0.000   1.160   0.000   2.284   0.000   2.342   0.000  10.720   0.000  10.590   0.000    -30.38     52.94    257.60      0.00  -1.050   0.930   0.090   0.090  41.300   0.340  1
 1237663783663239506   13136          6.140621     -0.279119  0.3721   9.2541    3.701   0.000   2.300   0.000   1.879   0.000   1.295   0.000  11.740   0.000  11.550   0.000    -25.61     75.83    219.40     33.09   0.620   0.900  -0.100   0.060  41.820   0.280  1
 1237666407920370458   20719         33.874077     -0.084296  0.3731   9.2458    4.917   0.001   3.441   0.001   0.812   0.000   0.874   0.000  10.800   0.000  10.590   0.000    -18.66     95.42    232.50      0.01   0.690   1.130  -0.070   0.080  41.960   0.320  1
 1237656238472561452   20047        326.590912      0.631276  0.3743   9.2358    8.494   0.000   6.068   0.001   0.902   0.000   0.689   0.000  11.680   0.000  11.460   0.000      5.60     81.21    227.30     28.94  -1.160   0.760  -0.200   0.070  41.690   0.260  1
 1237663783663566874   13836          6.913375     -0.363330  0.3743   9.2358    4.933   0.000   3.119   0.000   1.339   0.000   1.187   0.000  10.880   0.000  10.680   0.000     53.47    106.40    188.90      6.33   2.290   0.790   0.090   0.050  41.220   0.250  1
 1237657071697133835   19593         29.969313      0.678952  0.3755   9.2259    0.974   0.000   0.953   0.000   2.369   0.000   2.260   0.000  11.030   0.000  10.910   0.000      9.36     74.63    309.10      0.00   0.290   0.830  -0.110   0.060  41.480   0.270  1
 1237657190908494465   20265          7.535728     -0.111442  0.3757   9.2242    5.911   0.007   3.996   0.006   1.101   0.001   0.390   0.001  11.070   0.000  10.850   0.000     -7.39     87.56    142.50      0.00   0.360   1.980   0.150   0.130  41.690   0.450  1
 1237666338115486132   16232         17.205290     -0.989670  0.3757   9.2242    6.708   0.000   1.162   0.000   0.860   0.000   1.816   0.000  11.060   0.000  10.860   0.000    -77.99     89.25     70.44     10.43  -0.190   0.730  -0.130   0.020  41.560   0.260  1
 1237663479260382103   20580        336.981262      0.027236  0.3757   9.2242    3.408   0.008   1.731   0.003   2.077   0.000   1.125   0.001  10.940   0.000  10.760   0.000    -31.48    107.60    241.70     50.86  -1.010   1.070  -0.160   0.090  41.750   0.330  1
 1237657190907249153   20231          4.588858     -0.032388  0.3767   9.2160    3.405   0.044   0.934   0.005   1.008   0.004   0.812   0.034  10.590   0.000  10.420   0.000     12.52     87.18    159.60      0.00   1.570   1.430  -0.050   0.070  41.640   0.300  1
 1237657071160394093   2799          30.259022      0.347056  0.3769   9.2143    6.120   0.002   2.306   0.001   1.153   0.000   1.353   0.000  11.400   0.000  11.200   0.000    -12.28     67.91    164.30      0.23  -1.060   1.370   0.070   0.100  40.880   0.370  1
 1237663783671890433   18175         25.991568     -0.399060  0.3771   9.2126    4.102   0.000   3.870   0.000   1.597   0.000   1.127   0.000  10.690   0.000  10.500   0.000      3.20     55.86    189.00      0.00   0.960   1.530  -0.020   0.080  41.910   0.420  1
 1237657069546766884   5247          23.465916     -0.923760  0.3773   9.2110    3.709   0.000   2.619   0.000   1.062   0.000   1.558   0.000  10.780   0.000  10.580   0.000    -18.58     20.00    186.00      0.00  -0.590   0.990  -0.060   0.090  41.120   0.300  1
 1237657070628306973   20723         41.218620     -0.107448  0.3773   9.2110    7.930   0.000   7.581   0.000   1.437   0.000   0.887   0.000  11.150   0.000  10.920   0.000     11.87     43.67    205.20      0.00  -2.340   0.610  -0.130   0.090  41.440   0.310  1
 1237663445442756878   9324         343.823090      0.806312  0.3781   9.2044    2.085   0.000   1.502   0.000   1.914   0.000   1.769   0.000  11.220   0.000  11.070   0.000     -4.59    168.50    288.60      0.00  -0.240   1.160  -0.070   0.080  41.250   0.310  1
 1237663783117324637   17967        345.529480     -0.659763  0.3784   9.2019    5.882   0.000   1.529   0.000   0.578   0.000   1.154   0.000  11.170   0.000  10.960   0.000    -29.71    115.20    142.70      0.00   0.550   0.820  -0.170   0.050  41.570   0.290  1
 1237657192520024646   21420          9.627948      1.052928  0.3785   9.2011    0.799   0.004   0.445   0.006   2.032   0.016   1.832   0.005  10.960   0.000  10.850   0.000     15.46     76.86    125.00      0.00   1.900   1.370   0.150   0.080  41.680   0.320  1
 1237666339190538861   2181          20.162901     -0.007607  0.3786   9.2002    5.230   0.014   2.991   0.014   1.181   0.004   1.526   0.004  10.280   0.000  10.080   0.000    -26.95     80.11    129.20      0.00  -2.480   0.660  -0.130   0.080  41.160   0.270  1
 1237663785283551864   7680          28.384947      0.982445  0.3789   9.1978    3.287   0.000   2.602   0.000   1.290   0.000   1.555   0.000  11.200   0.000  11.030   0.000     -2.47     24.56    211.40      0.00   0.970   1.860   0.060   0.100  41.690   0.380  1
 1237678617435570759   20489         40.513374      0.856197  0.3794   9.1937    7.285   0.000   7.804   0.000   1.281   0.000   0.796   0.000  10.780   0.000  10.550   0.000    -30.20     47.78    183.40      0.00  -0.710   0.720  -0.130   0.070  41.640   0.290  1
 1237663783125975428   19132          5.278582     -0.748664  0.3807   9.1829    3.669   0.000   3.357   0.000   1.819   0.000   1.859   0.000  10.940   0.000  10.750   0.000     28.26     18.74    180.60      0.00  -0.630   1.250   0.070   0.110  41.080   0.360  1
 1237663783139345045   16048         35.843670     -0.682753  0.3808   9.1821    6.228   0.000   6.649   0.000   0.973   0.000   0.822   0.000  11.250   0.000  11.020   0.000     15.45     55.76    500.00      0.00   0.950   1.070   0.200   0.080  41.200   0.310  1
 1237663278458142998   6913         345.249786      1.036725  0.3812   9.1788    8.494   0.000   7.712   0.000   1.787   0.000   0.903   0.000  11.770   0.000  11.530   0.000    -34.64     22.15    347.30      0.00   0.640   1.010  -0.080   0.080  41.350   0.330  1
 1237657071157051793   15217         22.634138      0.219714  0.3814   9.1772    4.241   0.000   4.288   0.000   1.550   0.000   1.062   0.000  10.720   0.000  10.520   0.000     12.09     53.22    257.80      0.00  -0.840   1.360   0.040   0.100  41.260   0.340  1
 1237657584951100354   19377         42.294472     -0.853349  0.3816   9.1755    6.563   0.000   6.560   0.000   1.064   0.000   0.945   0.000  10.580   0.000  10.350   0.000      8.14    525.20    255.90      0.00  -0.100   0.930  -0.280   0.060  42.310   0.290  1
 1237656906350395617   14654        349.357605     -0.846633  0.3819   9.1731    1.673   0.000   1.551   0.000   1.991   0.000   1.959   0.000  11.300   0.000  11.160   0.000      4.02     53.55    246.00      0.00   0.450   0.790  -0.110   0.050  41.760   0.260  1
 1237663716555293384   1166           9.355597      0.973203  0.3821   9.1714    3.708   0.000   3.708   0.000   1.709   0.000   1.650   0.000  10.980   0.000  10.800   0.000    -19.16     56.54    199.00      0.00   1.440   1.090   0.000   0.060  41.410   0.310  1
 1237657189817385574   15454        327.859344     -0.848145  0.3830   9.1641    1.222   0.000   0.963   0.000   1.181   0.000   1.433   0.000  11.250   0.000  11.110   0.000    -35.64    108.00    247.30      0.00   2.760   1.040  -0.040   0.060  41.750   0.300  1
 1237660027203289605   19825         34.637814      0.880791  0.3830   9.1641    3.756   0.000   3.534   0.000   1.671   0.000   1.368   0.000  11.090   0.000  10.900   0.000     -4.66     59.66    226.80      0.00   0.560   0.520  -0.030   0.050  40.920   0.220  1
 1237678437016076894   15428         39.094147      1.042456  0.3833   9.1616    5.742   0.052   3.651   0.053   1.115   0.004   1.022   0.006  11.510   0.000  11.300   0.000      2.43     72.00    176.70      0.00   0.330   0.780  -0.030   0.050  41.460   0.240  1
 1237657192517272043   11206          3.289755      1.145466  0.3834   9.1608    5.920   0.000   4.716   0.000   1.619   0.000   0.623   0.000  11.040   0.000  10.810   0.000      8.64     63.88    225.10      0.00  -1.730   0.840  -0.220   0.080  41.610   0.310  1
 1237663783673921911   16977         30.545862     -0.299627  0.3840   9.1559    7.418   0.001   2.972   0.012   0.741   0.002   1.082   0.007  11.510   0.000  11.290   0.000    -44.92     87.40    178.30      0.00   0.280   1.150   0.050   0.080  41.430   0.320  1
 1237666408458289846   4572          36.268459      0.396010  0.3841   9.1550    3.915   0.001   3.536   0.000   1.965   0.000   1.581   0.000  11.050   0.000  10.860   0.000     -0.97     67.71    307.30      0.00  -1.230   0.870   0.010   0.070  41.170   0.300  1
 1237663462605783643   15685        347.349396      0.801828  0.3860   9.1395    6.575   0.000   5.875   0.000   0.692   0.000   0.402   0.000  11.040   0.000  10.820   0.000    -17.54    284.40    154.10      0.00  -0.150   1.000  -0.260   0.080  42.170   0.300  1
 1237666408442561155   15756          0.374762      0.275882  0.3867   9.1338    6.044   0.000   5.185   0.000   1.521   0.000   0.971   0.000  11.970   0.000  11.760   0.000     15.75     64.27    237.10     59.94  -1.050   0.700  -0.270   0.060  42.100   0.290  1
 1237666408440594975   19793        355.825592      0.257030  0.3869   9.1321    4.472   0.001   3.168   0.001   1.946   0.000   1.724   0.000  10.760   0.000  10.560   0.000      5.17     56.41    148.10      0.00  -1.890   1.350   0.190   0.110  40.890   0.400  1
 1237663278468038757   7656           7.754805      1.010671  0.3872   9.1297    2.141   0.000   1.890   0.000   2.100   0.000   2.145   0.000  10.600   0.000  10.450   0.000      6.77     62.01    180.50      0.00  -2.120   0.940  -0.230   0.090  41.730   0.320  1
 1237663784199455033   13633          4.665596      0.005872  0.3877   9.1256    4.417   0.000   2.510   0.000   2.500   0.000   2.500   0.000  11.810   0.000  11.620   0.000    -24.17     55.34    405.70      0.00   0.390   0.940  -0.110   0.050  41.900   0.270  1
 1237666339725574658   9558          15.984840      0.381175  0.3906   9.1020    0.912   0.002   0.673   0.002   1.501   0.013   1.342   0.005  11.320   0.000  11.210   0.000    -39.36    109.00    120.80      5.06  -1.130   1.550   0.070   0.110  41.580   0.380  1
 1237657190906921492   20709          3.912603     -0.166834  0.3906   9.1020    6.239   0.019   1.307   0.005   1.434   0.003   1.476   0.001  11.470   0.000  11.280   0.000     -1.19     76.28    114.00      0.00  -0.990   1.670   0.040   0.100  41.280   0.360  1
 1237666407363379634   9045         347.837036     -0.608691  0.3910   9.0988    1.223   0.000   0.643   0.000   1.362   0.001   1.380   0.001  10.800   0.000  10.670   0.000    -39.59     72.84    114.20      4.07   0.350   1.110  -0.220   0.060  42.050   0.310  1
 1237678617433670041   4313          36.150288      1.034660  0.3919   9.0915    3.090   0.000   1.568   0.000   0.323   0.000   0.421   0.000  10.440   0.000  10.270   0.000     52.43    143.30    162.60      0.00   0.860   0.790  -0.160   0.060  41.810   0.270  1
 1237663542613181041   16584        339.258270     -0.464644  0.3933   9.0801    4.271   0.000   1.214   0.000   2.491   0.000   2.126   0.000  11.300   0.000  11.120   0.000     31.92     73.08    164.30      0.00   2.990   1.650   0.080   0.020  41.810   0.390  1
 1237666300019343761   20788         51.673393     -0.477833  0.3934   9.0793    2.160   0.004   0.722   0.001   1.368   0.001   0.716   0.000  11.470   0.000  11.320   0.000     18.36     90.79    127.10      8.64   0.240   1.050  -0.190   0.080  41.980   0.310  1
 1237663784210465442   3975          29.820969      0.203642  0.3935   9.0785    2.845   0.007   1.039   0.003   1.474   0.001   1.230   0.002  11.070   0.000  10.910   0.000    -15.59     81.70    110.20      6.86   0.050   0.680  -0.030   0.050  41.530   0.250  1
 1237663277924417768   7365         352.317169      0.579747  0.3939   9.0753    0.695   0.002   0.392   0.002   0.978   0.014   1.331   0.005  10.640   0.000  10.530   0.000    -10.23    142.90    148.00      0.00   0.050   1.640  -0.090   0.070  41.730   0.350  1
 1237666408460124726   8705          40.433098      0.268721  0.3942   9.0728    0.092   0.000   0.046   0.000   0.599   0.000   1.021   0.000  10.340   0.000  10.300   0.000      6.05     78.78      0.02      0.01  -1.830   1.410  -0.130   0.080  41.650   0.280  1
 1237663784750220273   15423         36.508038      0.626111  0.3951   9.0656    4.903   0.004   1.983   0.002   0.391   0.001   0.491   0.001  10.690   0.000  10.480   0.000    -16.13    101.10     92.14      2.26   0.020   0.450  -0.230   0.040  41.790   0.220  1
 1237666299481162397   22006         48.782810     -0.962616  0.3955   9.0623    7.106   0.000   2.902   0.000   0.986   0.000   0.668   0.000  11.680   0.000  11.470   0.000    -22.32     73.67    186.80      0.00  -1.350   1.820  -0.110   0.120  41.780   0.390  1
 1237657069547880900   13497         25.934774     -1.046059  0.3958   9.0599    2.557   0.000   2.596   0.000   2.075   0.000   1.561   0.000  11.260   0.000  11.080   0.000      4.35     64.75    219.20      0.00  -0.370   0.910   0.030   0.040  41.500   0.280  1
 1237663784750547321   16277         37.235580      0.448057  0.3963   9.0559    8.152   0.000   7.780   0.000   1.030   0.000   0.602   0.000  11.410   0.000  11.180   0.000     15.52    147.90    220.90     27.96  -0.330   1.140  -0.070   0.090  41.630   0.330  1
 1237663782598214176   5925          26.162437     -1.146074  0.3965   9.0543    2.832   0.000   2.433   0.000   1.395   0.000   1.488   0.000  10.670   0.000  10.500   0.000     -6.67     72.57    199.70      0.00   1.580   0.900  -0.010   0.070  41.610   0.310  1
 1237657189815092451   16439        322.639679     -0.842865  0.3965   9.0543    3.139   0.000   3.415   0.000   2.087   0.000   1.988   0.000  11.560   0.000  11.380   0.000    -14.32     53.34    257.50      0.00   1.390   1.340   0.060   0.070  41.720   0.320  1
 1237667429009392991   SN2001iv     117.556375     10.286222  0.3965   9.0543    0.466   0.194   0.350   0.196   1.661   0.018   1.234   0.002   8.930   0.000   8.830   0.000   -152.40    136.70    173.80      0.29   0.790   0.300   0.120   0.050  41.490   0.200  2
 1237663542612656919   15103        338.098602     -0.504704  0.3970   9.0502    0.184   0.000   0.121   0.000   0.248   0.000   1.048   0.000   9.770   0.000   9.700   0.000     14.39     94.56    197.30      0.00   0.520   1.030  -0.110   0.070  41.770   0.300  1
 1237678617413354124   19758        349.784149      1.213855  0.3973   9.0478    3.638   0.000   2.943   0.000   1.701   0.000   1.405   0.000  11.270   0.000  11.090   0.000      3.66     43.91    221.10      0.00   0.420   1.410  -0.030   0.100  41.700   0.350  1
 1237657191447069701   8138          11.466588      0.378049  0.3979   9.0430    1.417   0.000   1.227   0.000   2.408   0.000   2.308   0.000  11.160   0.000  11.020   0.000     -4.65     59.22    271.00      0.00   0.870   0.960  -0.220   0.050  42.100   0.280  1
 1237657191444316871   8888           5.165702      0.320472  0.3982   9.0406    6.460   0.003   4.340   0.002   1.683   0.001   1.510   0.001  11.570   0.000  11.350   0.000      1.16     60.09    305.00      0.00  -0.070   1.070   0.050   0.080  41.480   0.310  1
 1237666407917814467   2784          28.075256     -0.041694  0.4000   9.0261    2.529   0.000   0.538   0.000   1.842   0.000   1.492   0.000  10.540   0.000  10.380   0.000    -70.87    100.90    160.00      0.00   0.430   0.950  -0.090   0.070  41.640   0.270  1
 1237678617432687178   16432         33.951725      1.023362  0.4000   9.0261    5.769   0.000   2.862   0.000   1.031   0.000   1.516   0.000  10.880   0.000  10.680   0.000    -37.90     44.62    192.10      0.00  -1.040   0.940  -0.110   0.090  41.480   0.300  1
 1237663716018880796   16477         10.354620      0.532013  0.4011   9.0173    0.341   0.000   0.196   0.000   1.841   0.000   0.949   0.000  10.650   0.000  10.560   0.000    -22.28     78.13    121.90      0.00   0.620   1.280  -0.040   0.090  41.730   0.320  1
 1237657190909083912   20267          8.803796     -0.119258  0.4012   9.0165    4.481   0.004   1.027   0.001   0.672   0.000   0.936   0.000  10.950   0.000  10.760   0.000     -0.97     87.80     88.70      0.00  -1.800   0.890  -0.110   0.070  41.300   0.270  1
 1237663783677919854   15874         39.769440     -0.387098  0.4027   9.0045    4.473   0.000   1.545   0.000   0.502   0.000   0.677   0.000  10.650   0.000  10.450   0.000     -5.04     93.57    175.00      0.00   2.990   1.160  -0.040   0.060  42.320   0.320  1
 1237657190906528523   18721          3.077239     -0.077382  0.4029   9.0029    1.995   0.002   1.694   0.002   1.599   0.001   1.293   0.000  11.180   0.000  11.010   0.000    -46.70     79.61    140.00      0.00   0.300   0.920  -0.140   0.070  41.680   0.310  1
 1237663782602998667   16433         36.995842     -1.169372  0.4029   9.0029    0.004   0.000   0.003   0.000   0.176   0.000   0.221   0.000   8.810   0.000   8.800   0.000   -133.80     79.63    133.20      0.00   2.880   1.660  -0.100   0.070  42.140   0.330  1
 1237678617413223090   19757        349.480988      1.222754  0.4030   9.0021    7.778   0.000   5.793   0.000   0.446   0.000   0.985   0.000  10.780   0.000  10.550   0.000      4.78     62.21    141.10      0.00   0.280   0.910  -0.100   0.060  41.430   0.270  1
 1237663783133774219   20514         23.076036     -0.755317  0.4044   8.9909    8.547   0.000   7.149   0.000   1.820   0.000   0.957   0.000  11.140   0.000  10.900   0.000    -28.07     85.20    211.40      0.00   2.730   1.220   0.070   0.070  41.790   0.330  1
